INFO:root:Logging Session Started at 2022-05-08 15-34-59
INFO:root:Looking for 2022-04-25 13-03-17.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\1\
INFO:root:Looking for 2022-04-19 15-44-38.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\1\
INFO:root:Looking for 2022-04-26 12-57-16.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\1\
INFO:root:Looking for 2022-04-22 11-15-55.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\1\
INFO:root:Looking for 2022-04-27 13-07-17.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\157\
INFO:root:Looking for 2022-04-26 14-04-33.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\88\
INFO:root:Looking for 2022-04-26 14-12-01.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\103\
INFO:root:Looking for 2022-04-27 13-03-24.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\155\
INFO:root:Looking for 2022-04-27 13-02-10.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\155\
INFO:root:Looking for 2022-04-27 13-01-37.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\155\
INFO:root:Looking for 2022-04-26 13-55-23.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\68\
INFO:root:Looking for 2022-04-27 13-17-07.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\166\
INFO:root:Looking for 2022-04-26 14-01-06.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\80\
INFO:root:Looking for 2022-04-26 14-11-33.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\101\
INFO:root:Looking for 2022-04-26 14-11-17.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\101\
INFO:root:Looking for 2022-04-26 13-54-00.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\64\
INFO:root:Looking for 2022-04-26 13-59-10.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\77\
INFO:root:Looking for 2022-04-26 13-08-48.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\15\
INFO:root:Looking for 2022-04-25 14-08-41.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\15\
INFO:root:Looking for 2022-04-21 17-37-16.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\15\
INFO:root:Looking for 2022-04-23 12-15-39.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\15\
INFO:root:Looking for 2022-04-22 12-32-21.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\15\
INFO:root:Looking for 2022-04-25 13-59-24.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\15\
INFO:root:Looking for 2022-04-25 14-00-38.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\15\
INFO:root:Looking for 2022-04-26 13-59-32.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\79\
INFO:root:Looking for 2022-04-26 14-19-51.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\117\
INFO:root:Looking for 2022-04-26 13-59-21.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\78\
INFO:root:Looking for 2022-04-26 14-25-15.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\124\
INFO:root:Looking for 2022-04-27 12-43-53.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\136\
INFO:root:Looking for 2022-04-27 12-44-24.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\136\
INFO:root:Looking for 2022-04-25 13-09-21.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\3\
INFO:root:Looking for 2022-04-22 12-14-17.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\3\
INFO:root:Looking for 2022-04-23 11-53-45.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\3\
INFO:root:Looking for 2022-04-25 13-30-26.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\3\
INFO:root:Looking for 2022-04-26 13-00-07.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\3\
INFO:root:Looking for 2022-04-19 15-17-29.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\3\
INFO:root:Looking for 2022-04-21 17-26-32.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\3\
INFO:root:Looking for 2022-04-26 12-58-32.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\3\
INFO:root:Looking for 2022-04-19 15-46-15.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\3\
INFO:root:Looking for 2022-04-25 16-59-37.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\48\
INFO:root:Looking for 2022-04-26 13-43-29.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\48\
INFO:root:Looking for 2022-04-26 13-42-20.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\48\
INFO:root:Looking for 2022-04-25 13-42-43.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\9\
INFO:root:Looking for 2022-04-25 13-25-38.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\9\
INFO:root:Looking for 2022-04-23 12-01-19.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\9\
INFO:root:Looking for 2022-04-19 15-53-47.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\9\
INFO:root:Looking for 2022-04-25 13-43-35.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\9\
INFO:root:Looking for 2022-04-26 13-06-09.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\9\
INFO:root:Looking for 2022-04-21 17-29-45.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\9\
INFO:root:Looking for 2022-04-19 15-19-37.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\9\
INFO:root:Looking for 2022-04-22 12-22-01.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\9\
INFO:root:Looking for 2022-04-26 14-02-22.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\84\
INFO:root:Looking for 2022-04-27 13-05-17.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\156\
INFO:root:Looking for 2022-04-27 13-04-59.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\156\
INFO:root:Looking for 2022-04-27 13-05-08.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\156\
INFO:root:Looking for 2022-04-26 14-01-20.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\81\
INFO:root:Looking for 2022-04-26 14-15-09.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\110\
INFO:root:Looking for 2022-04-25 16-51-21.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\42\
INFO:root:Looking for 2022-04-26 13-30-10.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\42\
INFO:root:Looking for 2022-04-25 17-27-46.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\42\
INFO:root:Looking for 2022-04-26 13-51-27.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\60\
INFO:root:Looking for 2022-04-26 13-51-17.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\60\
INFO:root:Looking for 2022-04-27 12-50-21.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\141\
INFO:root:Looking for 2022-04-27 12-48-29.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\141\
INFO:root:Looking for 2022-04-27 12-48-15.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\141\
INFO:root:Looking for 2022-04-27 12-40-51.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\132\
INFO:root:Looking for 2022-04-27 12-39-54.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\130\
INFO:root:Looking for 2022-04-27 12-46-50.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\139\
INFO:root:Looking for 2022-04-27 12-47-18.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\139\
INFO:root:Looking for 2022-04-26 14-14-55.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\109\
INFO:root:Looking for 2022-04-26 14-23-47.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\120\
INFO:root:Looking for 2022-04-26 13-58-28.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\75\
INFO:root:Looking for 2022-04-26 14-18-29.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\113\
INFO:root:Looking for 2022-04-26 14-05-02.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\89\
INFO:root:Looking for 2022-04-26 14-14-38.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\108\
INFO:root:Looking for 2022-04-26 13-37-27.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\45\
INFO:root:Looking for 2022-04-25 16-58-09.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\45\
INFO:root:Looking for 2022-04-25 17-34-12.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\45\
INFO:root:Looking for 2022-04-26 13-37-35.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\45\
INFO:root:Looking for 2022-04-26 12-58-07.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\2\
INFO:root:Looking for 2022-04-21 17-25-09.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\2\
INFO:root:Looking for 2022-04-23 11-56-14.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\2\
INFO:root:Looking for 2022-04-19 15-17-13.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\2\
INFO:root:Looking for 2022-04-19 15-45-12.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\2\
INFO:root:Looking for 2022-04-22 12-11-21.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\2\
INFO:root:Looking for 2022-04-25 13-04-30.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\2\
INFO:root:Looking for 2022-04-25 13-30-11.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\2\
INFO:root:Looking for 2022-04-26 13-26-30.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\36\
INFO:root:Looking for 2022-04-25 16-46-28.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\36\
INFO:root:Looking for 2022-04-25 17-15-26.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\36\
INFO:root:Looking for 2022-04-26 13-54-39.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\65\
INFO:root:Looking for 2022-04-26 13-11-37.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\18\
INFO:root:Looking for 2022-04-23 12-19-49.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\18\
INFO:root:Looking for 2022-04-22 12-41-47.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\18\
INFO:root:Looking for 2022-04-26 13-11-21.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\18\
INFO:root:Looking for 2022-04-25 14-13-16.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\18\
INFO:root:Looking for 2022-04-25 15-23-08.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\18\
INFO:root:Looking for 2022-04-21 17-56-31.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\18\
INFO:root:Looking for 2022-04-25 14-13-27.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\18\
INFO:root:Looking for 2022-04-26 14-17-40.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\112\
INFO:root:Looking for 2022-04-26 13-19-29.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\27\
INFO:root:Looking for 2022-04-25 14-55-38.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\27\
INFO:root:Looking for 2022-04-25 16-02-18.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\27\
INFO:root:Looking for 2022-04-25 13-54-11.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\13\
INFO:root:Looking for 2022-04-21 17-34-00.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\13\
INFO:root:Looking for 2022-04-26 13-08-11.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\13\
INFO:root:Looking for 2022-04-22 12-30-23.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\13\
INFO:root:Looking for 2022-04-23 12-05-30.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\13\
INFO:root:Looking for 2022-04-25 14-07-54.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\13\
INFO:root:Looking for 2022-04-26 13-51-50.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\61\
INFO:root:Looking for 2022-04-26 13-51-59.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\61\
INFO:root:Looking for 2022-04-26 13-39-55.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\47\
INFO:root:Looking for 2022-04-25 16-59-15.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\47\
INFO:root:Looking for 2022-04-26 14-23-20.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\118\
INFO:root:Looking for 2022-04-26 14-04-17.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\87\
INFO:root:Looking for 2022-04-26 14-04-05.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\87\
INFO:root:Looking for 2022-04-26 13-57-28.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\73\
INFO:root:Looking for 2022-04-25 17-09-56.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\57\
INFO:root:Looking for 2022-04-26 13-50-00.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\57\
INFO:root:Looking for 2022-04-26 13-20-15.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\28\
INFO:root:Looking for 2022-04-23 13-03-27.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\28\
INFO:root:Looking for 2022-04-26 13-19-57.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\28\
INFO:root:Looking for 2022-04-25 14-58-44.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\28\
INFO:root:Looking for 2022-04-25 16-22-19.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\28\
INFO:root:Looking for 2022-04-25 17-06-49.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\53\
INFO:root:Looking for 2022-04-26 13-47-53.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\53\
INFO:root:Looking for 2022-04-19 15-57-04.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\11\
INFO:root:Looking for 2022-04-26 13-07-38.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\11\
INFO:root:Looking for 2022-04-23 12-04-33.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\11\
INFO:root:Looking for 2022-04-26 13-07-14.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\11\
INFO:root:Looking for 2022-04-19 15-20-03.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\11\
INFO:root:Looking for 2022-04-22 12-25-05.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\11\
INFO:root:Looking for 2022-04-21 17-32-16.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\11\
INFO:root:Looking for 2022-04-25 14-06-04.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\11\
INFO:root:Looking for 2022-04-25 13-48-42.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\11\
INFO:root:Looking for 2022-04-27 12-50-43.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\140\
INFO:root:Looking for 2022-04-27 12-47-53.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\140\
INFO:root:Looking for 2022-04-27 12-48-02.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\140\
INFO:root:Looking for 2022-04-27 12-58-13.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\149\
INFO:root:Looking for 2022-04-26 14-12-12.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\104\
INFO:root:Looking for 2022-04-26 14-19-29.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\115\
INFO:root:Looking for 2022-04-26 13-14-12.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\22\
INFO:root:Looking for 2022-04-21 18-05-02.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\22\
INFO:root:Looking for 2022-04-26 13-14-01.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\22\
INFO:root:Looking for 2022-04-23 12-38-59.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\22\
INFO:root:Looking for 2022-04-25 14-24-59.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\22\
INFO:root:Looking for 2022-04-25 16-20-50.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\22\
INFO:root:Looking for 2022-04-26 13-56-15.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\69\
INFO:root:Looking for 2022-04-26 14-19-41.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\116\
INFO:root:Looking for 2022-04-25 17-17-04.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\38\
INFO:root:Looking for 2022-04-25 16-47-27.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\38\
INFO:root:Looking for 2022-04-26 13-27-13.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\38\
INFO:root:Looking for 2022-04-26 13-55-12.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\67\
INFO:root:Looking for 2022-04-27 12-41-37.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\134\
INFO:root:Looking for 2022-04-26 14-08-55.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\100\
INFO:root:Looking for 2022-04-26 14-09-22.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\100\
INFO:root:Looking for 2022-04-26 14-24-08.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\121\
INFO:root:Looking for 2022-04-25 14-49-08.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\25\
INFO:root:Looking for 2022-04-23 12-52-13.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\25\
INFO:root:Looking for 2022-04-25 16-13-34.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\25\
INFO:root:Looking for 2022-04-26 13-15-41.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\25\
INFO:root:Looking for 2022-04-27 12-50-59.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\142\
INFO:root:Looking for 2022-04-26 14-14-07.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\106\
INFO:root:Looking for 2022-04-26 14-25-02.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\123\
INFO:root:Looking for 2022-04-26 14-24-44.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\123\
INFO:root:Looking for 2022-04-25 17-05-08.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\52\
INFO:root:Looking for 2022-04-26 13-47-11.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\52\
INFO:root:Looking for 2022-04-26 14-08-08.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\96\
INFO:root:Looking for 2022-04-27 13-11-09.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\162\
INFO:root:Looking for 2022-04-25 17-00-52.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\50\
INFO:root:Looking for 2022-04-26 13-46-10.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\50\
INFO:root:Looking for 2022-04-26 14-23-34.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\119\
INFO:root:Looking for 2022-04-27 13-55-41.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\165\
INFO:root:Looking for 2022-04-27 13-16-21.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\165\
INFO:root:Looking for 2022-04-27 13-14-45.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\165\
INFO:root:Looking for 2022-04-27 13-56-24.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\165\
INFO:root:Looking for 2022-04-27 13-09-20.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\160\
INFO:root:Looking for 2022-04-27 13-09-47.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\160\
INFO:root:Looking for 2022-04-26 14-05-39.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\91\
INFO:root:Looking for 2022-04-26 14-19-15.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\114\
INFO:root:Looking for 2022-04-27 12-45-29.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\137\
INFO:root:Looking for 2022-04-27 12-45-15.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\137\
INFO:root:Looking for 2022-04-26 14-11-50.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\102\
INFO:root:Looking for 2022-04-26 14-08-25.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\98\
INFO:root:Looking for 2022-04-26 13-50-54.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\59\
INFO:root:Looking for 2022-04-26 13-44-58.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\49\
INFO:root:Looking for 2022-04-25 16-59-59.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\49\
INFO:root:Looking for 2022-04-26 13-45-39.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\49\
INFO:root:Looking for 2022-04-27 12-40-28.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\131\
INFO:root:Looking for 2022-04-27 12-40-08.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\131\
INFO:root:Looking for 2022-04-27 12-58-53.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\151\
INFO:root:Looking for 2022-04-27 12-59-04.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\151\
INFO:root:Looking for 2022-04-26 13-57-09.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\72\
INFO:root:Looking for 2022-04-26 13-56-59.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\72\
INFO:root:Looking for 2022-04-26 13-31-23.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\43\
INFO:root:Looking for 2022-04-25 16-51-46.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\43\
INFO:root:Looking for 2022-04-25 17-28-13.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\43\
INFO:root:Looking for 2022-04-25 14-15-19.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\19\
INFO:root:Looking for 2022-04-26 13-12-24.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\19\
INFO:root:Looking for 2022-04-23 12-20-33.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\19\
INFO:root:Looking for 2022-04-21 17-57-33.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\19\
INFO:root:Looking for 2022-04-22 12-42-35.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\19\
INFO:root:Looking for 2022-04-25 14-17-03.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\19\
INFO:root:Looking for 2022-04-26 13-12-39.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\19\
INFO:root:Looking for 2022-04-25 15-26-02.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\19\
INFO:root:Looking for 2022-04-23 11-57-44.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\5\
INFO:root:Looking for 2022-04-25 13-13-45.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\5\
INFO:root:Looking for 2022-04-19 15-48-43.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\5\
INFO:root:Looking for 2022-04-22 12-15-38.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\5\
INFO:root:Looking for 2022-04-19 15-17-57.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\5\
INFO:root:Looking for 2022-04-26 13-01-23.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\5\
INFO:root:Looking for 2022-04-21 17-27-34.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\5\
INFO:root:Looking for 2022-04-25 13-31-54.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\5\
INFO:root:Looking for 2022-04-27 12-59-23.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\152\
INFO:root:Looking for 2022-04-27 12-59-32.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\152\
INFO:root:Looking for 2022-04-26 14-01-33.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\82\
INFO:root:Looking for 2022-04-25 15-11-24.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\33\
INFO:root:Looking for 2022-04-25 16-41-55.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\33\
INFO:root:Looking for 2022-04-26 13-23-43.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\33\
INFO:root:Looking for 2022-04-26 14-07-26.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\95\
INFO:root:Looking for 2022-04-26 14-07-10.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\95\
INFO:root:Looking for 2022-04-25 17-08-18.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\55\
INFO:root:Looking for 2022-04-26 13-49-15.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\55\
INFO:root:Looking for 2022-04-27 12-51-50.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\143\
INFO:root:Looking for 2022-04-27 12-51-17.mp4 in C:\Users\togru\ml-playground\SLR\Data\Video\Cam1\143\
